name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
168 Westcott Parade Rockbank VIC 3335,Contact Agent - Call us to book an inspection,"[-37.728685, 144.654902]","['5 Beds', '2 Baths', '4 Parking']","THE ELEET Caroline Springs proudly presents this lovely ranch lifestyle home that exceeds approximately 7.5 acres of land. Enjoy the possibilities this property has to offer with the expansive green space, create a hobby farm, or keep a range of animals in the fenced and sectioned paddock area. ",Available Now,Acreage / Semi-Rural,"['0.7 km away', '6.6 km away', '9.3 km away']"
14 Pentland Court Glen Waverley VIC 3150,$680/per week,"[-37.8858351, 145.182021]","['5 Beds', '2 Baths', '2 Parking']","Now open for new tenants, this particular home in Glen Waverley may surprise you with its additional features. Also displays a perfect home for those who are looking for a property that provides spacious living but has its own unique charm.",Available Now,House,"['0.5 km away', '2.1 km away', '3.9 km away']"
9 Farnborough Place Hoppers Crossing VIC 3029,$470 per week,"[-37.8667805, 144.6673918]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.2 km away']"
40 Dunedin Street Maidstone VIC 3012,$550.00,"[-37.7803581, 144.8664922]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.6 km away', '1.7 km away']"
16 Valdemar Court Brighton East VIC 3187,$950.00,"[-37.928349, 145.0278286]","['5 Beds', '3 Baths', '3 Parking']","This exceptionally spacious and comfortable, double story, home offers excellent executive family accommodation and is located within easy walking distance to Dendy Park and all the excellent private, public and catholic schools the area has to offer. 
* Entrance hall leading into spacious formal and informal living rooms
* Modern kitchen with excellent storage and the latest European appliances",Available Now,House,"['1.2 km away', '1.8 km away', '3 km away']"
19 Wedgebill Circuit Werribee VIC 3030,$420.00 per week,"[-37.9098411, 144.605211]","['5 Beds', '2 Baths', '2 Parking']","This immaculate four bedroom home is complete with everything you will need to move in and set up your family.
Located in the fast growing and ever popular Harpley Estate this property has easy access to Werribee town Centre, Wyndham Vale Shopping Centre and all the very best local schools.
A great floor plan separates the bedrooms and living rooms and offer a second living or fifth bedroom to",Available Now,House,['4 km away']
8 St Finbars Crescent Brighton East VIC 3187,"$1,995.00","[-37.9169, 145.0147997]","['5 Beds', '2 Baths', '2 Parking']","8 St Finbars Crescent, Brighton East",Available Now,House,"['0.5 km away', '1.2 km away', '4.3 km away']"
25 Osmond Crescent Wollert VIC 3750,$520,"[-37.6073125, 145.0045654]","['5 Beds', '3 Baths', '2 Parking']","This new double storey home designed for comfort and luxury offering the highest level of style and quality imaginable. 
The home shows off a spacious family/meals area, exquisite kitchen with stainless steel appliances, laundry , master bedroom with ensuite and robe downstairs.
 All other bedrooms are upstairs, master with WIR and full ensuite including double vanity , remaining bedrooms have",Available Now,House,"['1 km away', '6.7 km away']"
2070 Donnybrook Rd Yan Yean VIC 3755,$650 per week,"[-37.5580676, 145.1086823]","['5 Beds', '2 Baths', '5 Parking']","Property ID. 81489
Send an online enquiry then check your email for a link to apply.",Available Now,House,"['3.5 km away', '4.6 km away', '14.7 km away']"
20 Demmie Mews Lyndhurst VIC 3975,$510 per week | UNDER APPLICATION,"[-38.0599356, 145.2455049]","['5 Beds', '4 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '2.8 km away', '11.2 km away']"
97 Oak Street Parkville VIC 3052,$950 per week,"[-37.781196, 144.9418287]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '0.8 km away']"
10-12 Binns Street Montmorency VIC 3094,$750pw,"[-37.71583, 145.121853]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.8 km away']"
19 Reys Close Mordialloc VIC 3195,"$1,100 per week","[-38.0033438, 145.1032092]","['5 Beds', '3 Baths', '2 Parking']","The epitome of first-rate family living, this 5 bedroom home offers two exceptional levels of sun-filled accommodation along with beautiful child-friendly gardens. The real bonus however is its fabulous position within this peaceful cul-de-sac - neighbourhood parties, basketball, cricket and footy matches have never been so tempting! Features to this amazing home include -",Available Now,House,"['1.3 km away', '1.3 km away', '1.7 km away']"
8 Blau Street Bundoora VIC 3083,$580pw/$2520pcm,"[-37.6850414, 145.0525891]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['1.6 km away', '2.4 km away', '3.9 km away']"
12 Havelock Street Burwood VIC 3125,$650.00,"[-37.8514922, 145.1179054]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.3 km away', '1.9 km away', '8.9 km away']"
3 Thistle Street Pascoe Vale South VIC 3044,$990pw / $4301pcm,"[-37.7405597, 144.934579]","['5 Beds', '3 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '0.8 km away']"
43 Menzies Street Rye VIC 3941,$990 per week,"[-38.3867777, 144.797561]","['5 Beds', '2 Baths', '4 Parking']","Bursting with natural light and cascading over two levels, you will be immediately impressed and forever charmed by this wonderful coastal fully furnished home. As an idyllic haven to relish each and every day or for holidays to savour. Featuring:",Available Now,House,"['2.8 km away', '8.1 km away']"
17 Perivale Crescent Wyndham Vale VIC 3024,$440,"[-37.844431, 144.593342]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,['3.4 km away']
2/280 Barkly Street Elwood VIC 3184,$1045 per week,"[-37.8746852, 144.979986]","['5 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 20th February 2023",House,"['0.9 km away', '0.9 km away', '5.4 km away']"
46-48 Wells Road Beaumaris VIC 3193,"$2,500.00","[-37.9837637, 145.0499964]","['5 Beds', '3 Baths', '2 Parking', '1,056m² ']","A grand-scale renovation brings a contemporary West Coast vibe to one of the highest points in Beaumaris, where big bay, mountain and treetop views are truly magnificent. 
Every room and well-designed outdoor space of this spacious, quality home is ready for a luxe lifestyle, centered around four living and dining zones, a solar heater pool and spa, and deck, lawn and rooftop areas. Located near",Available Now,House,"['0.5 km away', '1.1 km away', '1.5 km away']"
27 Grandview Road Brighton VIC 3186,"$2,400.00","[-37.9016247, 145.0047756]","['5 Beds', '3 Baths', '4 Parking']",You MUST register for an inspection and we ask that you also confirm your attendance. AN AGENT WILL NOT BE PRESENT IF YOU DO NOT REGISTER and CONFIRM. Your consideration and co-operation is appreciated.,Available Now,House,"['1 km away', '2.4 km away', '5.8 km away']"
478 New Street Brighton VIC 3186,$2200 Per Week,"[-37.8929745, 144.9956723]","['5 Beds', '3 Baths', '2 Parking']",Samantha Middleton,Available Now,House,"['0.2 km away', '1.6 km away', '6.9 km away']"
116 Station St Burwood VIC 3125,$160 pw Furnished,"[-37.84723779999999, 145.1208795]","['5 Beds', '2 Baths', '5 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.5 km away', '2.4 km away', '8.5 km away']"
12 Melcombe Road Ivanhoe VIC 3079,"$1,100.00","[-37.7616163, 145.048347]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '2.1 km away', '5.4 km away']"
12 Dorothy Ave Sunshine VIC 3020,$550,"[-37.783587, 144.8432588]","['5 Beds', '2 Baths', '3 Parking', '610m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '0.7 km away', '1.2 km away']"
15 Duffy Road Deanside VIC 3336,$500,"[-37.7410334, 144.7012061]","['5 Beds', '2 Baths', '2 Parking', '406m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['3.2 km away', '3.6 km away', '13.5 km away']"
163 Cape Street Heidelberg VIC 3084,$650pw/$2824pcm,"[-37.7517586, 145.0676208]","['5 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '2.1 km away']"
8 Shiels Street Cranbourne East VIC 3977,$650 per week,"[-38.1172861, 145.3054935]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.4 km away', '14.3 km away']"
5B Delma Street Bentleigh East VIC 3165,$820.00,"[-37.9321774, 145.0523108]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 22nd September 2022",Townhouse,"['0.3 km away', '0.8 km away', '1.1 km away']"
7 Bonanza Road Beaumaris VIC 3193,$2000 Per week,"[-37.980529, 145.0519862]","['5 Beds', '3 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '1.3 km away', '1.6 km away']"
3 Bown Court Brighton East VIC 3187,"$1,450.00","[-37.9182554, 145.0151067]","['5 Beds', '3 Baths', '2 Parking']",A Quiet Cul De Sac invites you into this beautiful 2 storey family home with 5 bedrooms and 3 bathrooms on offer. A great layout that would suite a big family. Large family kitchen with good quality appliances and plenty of storage along with good sized meals area. Formal and informal dining rooms. Family room with separate study. Stunning in ground pool with fully decked outdoor entertaining area,Available Now,House,"['0.4 km away', '1.3 km away', '4.2 km away']"
275 Rathdowne Street Carlton VIC 3053,$1000 per week,"[-37.800255, 144.969766]","['5 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '1.3 km away']"
Brighton VIC 3186,Fine Furnished Residences @ Westprecinct,"[-37.9044002, 144.9997396]","['5 Beds', '4 Baths', '3 Parking']",Welcome home to the GOLD STANDARD in furnished accommodation in a Westprecinct Signature Residence!,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.4 km away', '6 km away']"
18 Muyan Circuit Burwood VIC 3125,$800 per week,"[-37.8491937, 145.1252114]","['5 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.6 km away', '2.2 km away', '8.7 km away']"
12 Morobe Street Sorrento VIC 3943,$850 pw,"[-38.3543648, 144.758948]","['5 Beds', '2 Baths', '− Parking']",12 months minimum term ,Available Now,House,"['2.1 km away', '11.3 km away']"
39 Mountain Avenue Frankston South VIC 3199,"$1,100 per week","[-38.1959738, 145.1265045]","['5 Beds', '3 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.4 km away', '2.9 km away', '6.3 km away']"
109 Gordon Street Footscray VIC 3011,$560 per week,"[-37.7942249, 144.8893041]","['5 Beds', '2 Baths', '2 Parking']","Five (5) bedrooms, master with ensuite, make this a great family home, with separate lounge and dining area. Open plan kitchen with large meals area, enough room for all the family &amp; their friends.
Features include, solar panels, split system heating/cooling to the main living area, brand new blinds &amp; flooring.",Available Now,House,"['0.5 km away', '0.5 km away', '0.5 km away']"
1/325 Johnston Street Abbotsford VIC 3067,$950 Per Week,"[-37.80042299999999, 144.997448]","['5 Beds', '2 Baths', '1 Parking']",** BOOK INSPECTION ONLINE **,Available Now,House,['0.7 km away']
22 Strathmore street Bentleigh VIC 3204,Under Offer,"[-37.9157719, 145.0445573]","['5 Beds', '4 Baths', '2 Parking', '667m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.1 km away', '2 km away']"
1/30 Francis Clayton VIC 3168,$700,"[-37.9258998, 145.1243233]","['5 Beds', '3 Baths', '1 Parking']","Enjoying this contemporary new renovated 5 bedroom townhouse in a sought after location in Clayton. This property offers all amenities in walking distance. Take a 3 minute walk to the busy Clayton shopping village/train station, Hong Kong supermarket, Clayton Library and Clayton Fitness Centre, with the 2.0 km to Monash University.",Available Now,Townhouse,"['1.4 km away', '1.5 km away', '1.9 km away']"
25A Flinders Street Queenscliff VIC 3225,"$1,500 pw","[-38.2711542, 144.6513737]","['5 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '12.1 km away']"
37 Grovelands Street Mulgrave VIC 3170,$620,"[-37.933853, 145.181867]","['5 Beds', '1 Bath', '9 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1 km away', '10.6 km away']"
87 Mascoma St Strathmore VIC 3041,$595,"[-37.7248814, 144.9153138]","['5 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.7 km away', '1.9 km away']"
14 Sheffield Way Keysborough VIC 3173,$625 / wk,"[-38.001862, 145.149264]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.4 km away', '3.5 km away', '4 km away']"
3.3/7 White Street Oakleigh East VIC 3166,$215 per week,"[-37.9119292, 145.119709]","['5 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.3 km away', '0.8 km away', '2.9 km away']"
